record_id,source,source_type,date,rating,title,text,source_url,engagement,app_version,language,dataset_type,text_length
GP-D-a9131e00-02d6-4690-befc-1946ba643bc4,Google Play,App review,2026-07-24,1,,"Extremely disappointed with this purchase. I ordered a free-size item, but received something that is completely the wrong size and entirely unusable. Customer support was unhelpful, simply citing a 'non-returnable' policy instead of offering a fair solution for a defective or incorrectly described item. Selling unusable goods and refusing to take responsibility is not acceptable. I will be sharing my honest experience in the ratings.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=a9131e00-02d6-4690-befc-1946ba643bc4,2,18.9.3,en,Detailed review export,438
GP-D-f4fee48b-20f3-4aa7-b83e-817ba2b63743,Google Play,App review,2026-07-30,5,,"My experiences have been highly satisfying. As displayed, at the time of ordering, they deliver within that time - not once or twice, but every time. The quality of the products is also very good. Moreover, in case of any problems, their customer service responds promptly and the resolution is extremely fast.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=f4fee48b-20f3-4aa7-b83e-817ba2b63743,0,18.13.0,en,Detailed review export,310
GP-D-90786e14-abe9-4ced-8e2c-7584a0403f2a,Google Play,App review,2026-07-23,1,,"I lost only ₹72.50 due to the non-issuance of a cashback, but Blinkit’s lack of accountability is far more disappointing. I applied the AIRTELAXIS10 coupon exactly as I had on previous successful orders, but it was apparently not recorded due to an app/server/network issue. Despite weeks of follow-ups, Blinkit simply repeated that the coupon wasn’t applied and refused to help. Customer support should solve problems, not just quote system records. Uninstalling the app and switching to other apps.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=90786e14-abe9-4ced-8e2c-7584a0403f2a,2,18.9.3,en,Detailed review export,500
GP-D-f8805aae-6351-43fa-ba3b-ef231f882e4e,Google Play,App review,2026-07-18,5,,"I have been using Blinkit for my groceries for a long time now, and I truly want to appreciate this amazing app. Blinkit has completely changed the way we shop for daily essentials. Earlier, going to the market for groceries meant spending so much time traveling, standing in long queues, and carrying heavy bags back home. But with Blinkit, everything has become so easy and convenient. Just a few taps on the phone and all our groceries are delivered to our doorstep. What Ito say your wow",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=f8805aae-6351-43fa-ba3b-ef231f882e4e,4,18.9.3,en,Detailed review export,491
GP-D-0772d939-2469-4e12-9b29-9682a509c847,Google Play,App review,2026-07-21,1,,"Edit: New rating (-1000) Reason: 1) Removing cash on Delivery to customers who request refund for faulty products that they receive. 2) Not responding to emails. Absolute disaster of an app. For an order 'they' made a mistake of sending one product instead of another. For that single order, we have been trying get a resolution since 3 days. Support is unavailable and if you write an email, they increase problems instead of reducing it. Again, most emails are also automated responses.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=0772d939-2469-4e12-9b29-9682a509c847,11,18.9.3,en,Detailed review export,488
GP-D-af0e8e82-3c09-45f9-979b-7ba30465abff,Google Play,App review,2026-07-16,2,,"Scandalous App If you can go to market even with substantial difficulty, don't even think about using this. They don't allow you to order 4 portions of any vegetable, so that they can double the delivery charges. For example, I was trying for chilli @23/250gms, it didn't allow more than 3 of them, and the overall charge was ₹140. ₹140 for 750gms of chilli.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=af0e8e82-3c09-45f9-979b-7ba30465abff,4,18.9.3,en,Detailed review export,358
GP-D-a85b2ce0-aa16-4c4f-849a-c7db853f832f,Google Play,App review,2026-07-26,1,,"over all it was the worst experience with blinkit . wrong persons, staff , and miss communication through app . untill payment it is showing placing order . and after completing payment rider is asking that it will be not delivered. so kindly request for all don't use it . there are other options also . worst worst worst experience...so 1 star from my side ......",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=a85b2ce0-aa16-4c4f-849a-c7db853f832f,1,18.13.0,en,Detailed review export,365
GP-D-486fda78-8a6f-45fc-8ebd-942e01050a05,Google Play,App review,2026-07-26,1,,"My recent experience on Blinkit has been terrible. They have disabled the request of Return COMPLETELY. They have disabled that option for customer care services also- so they won't be able to help you. I have used Blinkit since many years and almost used to love everything about it. Until the product started coming damaged, the packaging was smelly and now YOU CANNOT RETURN A PRODUCT you mistakenly ordered. There are better applications with lower prices and faster deliveries out there now.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=486fda78-8a6f-45fc-8ebd-942e01050a05,1,18.13.0,en,Detailed review export,496
GP-D-ef4aae57-167c-42dd-b17d-634379083278,Google Play,App review,2026-07-21,1,,"Please make sure to check what you want 100 times before order it using Blinkit. if you order by mistake any product forget refund or replacement, complete money will be wasted. Be careful while ordering, make sure to order what you want to save your money. My experience regarding memory card purchase was totally money loss as I order by mistake wrong confirmation and now no replacement or refund complete 5.5 k wasted. Thanks Blinkit",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=ef4aae57-167c-42dd-b17d-634379083278,1,18.9.3,en,Detailed review export,437
GP-D-7956086b-f9a4-48fe-8265-708ed15eb523,Google Play,App review,2026-07-09,5,,"i usually don't review any app or website but blinkit is genuinely a great app to order the groceries. what ever i want , is on this app . it really reduced my burden a lot because before blinkit I used to go a long way to the market by myself but now I can see the daily uses on my doorstep just due to blinkit. Dilivery is just soo fast , employee's behaviour is great and the quality of food and goods are brilliant . so for me blinkit is the best app I've ever seen.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=7956086b-f9a4-48fe-8265-708ed15eb523,6,18.9.2,en,Detailed review export,470
GP-D-d8974bf8-55e9-4b5c-916d-74364e82a7bb,Google Play,App review,2026-07-30,1,,"It is okay till the time you dont give a feedback or have a complaint. Rude customer care who shouts, zero understanding of customer service, and taking orders with advance payment and then cancel without informing!!! for me its only for absolutely umergency requirements which Big Basket, Instamart or Amazon Now can not deliver. otherwise a BIG NO to Blinkit.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=d8974bf8-55e9-4b5c-916d-74364e82a7bb,0,18.13.0,en,Detailed review export,361
GP-D-0b76f5e0-6cf3-4727-9265-34c23b8062e3,Google Play,App review,2026-07-25,5,,"⭐⭐⭐⭐⭐ Blinkit has been a great experience. The delivery is usually very fast, the app is easy to use, and the products are well packed. I also like the wide variety of items available and the convenience of getting daily essentials delivered within minutes. Overall, it's a reliable service and saves a lot of time. Keep up the good work!!",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=0b76f5e0-6cf3-4727-9265-34c23b8062e3,1,18.9.3,en,Detailed review export,339
GP-D-d98545e1-da7c-48c6-b3a4-b7fa14093829,Google Play,App review,2026-07-10,4,,"10th. July. Getting dissatisfied. It shows 8 mins to deliver while ordering, once the order is placed it skips to 18mins. So actually it will be delivered in 20-25 mins in real time. Is it time to look out for new options? Been using the app for years now. But currently facing problem as the delivery person is being shown some other route to my residence on map. Please look into the matter as it's an inconvenience to both the delivery person & customer.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=d98545e1-da7c-48c6-b3a4-b7fa14093829,9,18.9.2,en,Detailed review export,457
GP-D-e17a436e-e2df-426c-b6c1-4d20bf785fcf,Google Play,App review,2026-07-19,1,,"Hello Blinkit Support Team, I am facing an issue with the Blinkit app. Whenever I open the app, it shows ""Location Unavailable"" and I am unable to access the service or place any orders. My location services are turned on and internet connection is working properly, but the issue still persists. Kindly check and resolve this problem as soon as possible. Please let me know if any additional information is required. very worst app Thank you.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=e17a436e-e2df-426c-b6c1-4d20bf785fcf,3,18.9.3,en,Detailed review export,443
GP-D-7bfcc293-4b23-4b14-a338-6f3172423fa8,Google Play,App review,2026-07-18,1,,"⚠️ Beware of Blinkit's ""Buy 1 Get 1 Free"" offers. The free product is not added to your cart automatically. You have to add it yourself. If you aren't aware of this or simply forget to add the free item, Blinkit will deliver only one product—even though the offer is advertised as ""Buy 1 Get 1 Free."" Double-check your cart before placing your order to make sure the free item has been added.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=7bfcc293-4b23-4b14-a338-6f3172423fa8,3,18.9.3,en,Detailed review export,392
